id,text_clean
1813264519222735104,"Pierwsze posiedzenie Parlamentu Europejskiego nowej kadencji, a dla mnie kolejne wyzwanie i początek nowej misji dla Polski!  💪  🏻  🇵  🇱  Ps. Pozdrawiamy z . "
1811416696848367872, 🕯 ️Dziś obchodzimy Narodowy Dzień Pamięci Ofiar Ludobójstwa dokonanego przez ukraińskich nacjonalistów na obywatelach II RP oraz 81. rocznicę Krwawej Niedzieli – kulminacji rzezi wołyńskiej. Pamiętamy o bestialsko zamordowanych Polakach!  🇵  🇱  
1808051824227697152," 🟥  Tusk z Bodnarem stosują stare, komunistyczne metody presji na ks. Michale Olszewskim. Nie damy się zastraszyć! Będziemy mówić głośno o bandyckich działaniach #Koalicja13grudnia!

 📄  Zachęcam do przeczytania całego artykułu   ⛓ ️‍ 💥   "
1806603620051292416," 👉  Uchylenie immunitetu i zapowiedź postawienia zarzutów  to element politycznej zemsty. ""Winą"" M. Wosia jest to, że jego działania umożliwiły polskim służbom tropienie przestępczości.

 🟥  Tusk i Bodnar chcą go za to ścigać. Panowie, czas zapłaty za szkodzenie Polsce… "
1805644316917801216," 🇵  🇱  W niedzielę, razem z moją małżonką, miałem zaszczyt wziąć udział w uroczystych obchodach upamiętnienia 80. rocznicy bitwy pod Osuchami, największej partyzanckiej bitwy Polskiego Państwa Podziemnego w czasach II Wojny Światowej. Wydarzenie miało szczególnie podniosły charakter,…  "
1804059919944970240," 🛡 ️ Podstawowym zadaniem państwa jest ochrona obywateli oraz ochrona obrońców naszych granic. Tymczasem prokuratura Bodnara dalej nie wycofała zarzutów wobec żołnierzy pełniących służbę na granicy z Białorusią. 
 🟥  #Koalicja13grudnia - żądamy o natychmiastowe zaprzestanie tego…  "
1803780861239730432," ✔ ️ Dziś w Sejmie RP odebrałem zaświadczenie o wyborze na Posła do Parlamentu Europejskiego. Pragnę jeszcze raz podziękować za zaufanie. Zaczynam kolejny etap w walce o wolną, suwerenną i niepodległą  🇵  🇱  w Europie – dla wszystkich Polek i Polaków. "
1800840062046818560," 🔴  Jak polscy żołnierze mają bronić granicy, skoro obecny rząd skuwa ich kajdankami, przerzuca się odpowiedzialnością? Premier wykorzystuje tę sytuację do toczenia swoich wyborczych gierek, a wiceszef MON w swojej wypowiedzi ośmiesza państwo i naraża nas wszystkich na eskalacje…  "
1800082457737232896," 🤝  Szanowni Państwo, serdecznie, z całego serca dziękuję za każdy z tych 1️⃣1️⃣0️⃣ 4️⃣6️⃣6️⃣ głosów. Pierwszy wynik na Lubelszczyźnie to wielki zaszczyt i odpowiedzialność. Idę walczyć o silną Polskę w Europie. Idę walczyć o polskie interesy, aby Polakom żyło się lepiej, bo na to…  "
1799174825224614144," ⚫ ️ To, co wyprawia Tusk, Kosiniak-Kamysz i Bodnar w związku z ostatnimi wydarzeniami, to najgorsza podłość. Zarzuty dla 3 żołnierzy za obronę polskiej granicy to zdrada polskiego munduru. Gdyby nie ta sytuacja, mogłoby nie dojść do śmierci naszego żołnierza. W dniu pogrzebu…  "
1799099792183992576," ✍ ️ Proszę o Państwa wsparcie w niedzielę 9 czerwca. Głos na mnie to głos na bezpieczny Lublin, bezpieczną Polskę, bezpieczną Europę. Razem ZWYCIĘŻYMY  ✌ ️ 🇵  🇱  "
1799083882714910976, 🇵  🇱  Obrona Ojczyzny naszym prawem. To symboliczne hasło w kontekście ostatnich wydarzeń. Razem z wójtem Adamowa Karolem Ponikowskim na cmentarzu w Woli Gułowskiej oddaliśmy cześć Bohaterom - Kleeberczykom. Oni walczyli do końca. Ostatni obrońcy naszych granic w 1939 r. #Pamiętamy 
1799025197892411392," 👉   widziałem naprawdę przestraszonego, kiedy usłyszał o aferze hazardowej, stoczniowej, o sprawie Nowaka, Gawłowskiego, Drzewieckiego, Chlebowskiego, Grodzkiego czy Karpińskiego. Obiecuję, ciąg dalszy nastąpi. "
1798989561080812032," 👉  W Parlamencie Europejskim będę bronić naszych rodaków przed głupimi przepisami Zielonego Ładu, który oznacza klęskę dla Polski – stanowczo się temu przeciwstawiam ❗ ️ "
1798711850806518016,"Zginął za Polskę. Rodzinie i bliskim składam serdeczne wyrazy współczucia. Żegnaj Bohaterze, obrońco naszych granic  🕯 ️ "
1798702415027257600," 👉  Stworzyliśmy system, który pozwolił nam obronić polską granicę wschodnią. To potężna zapora, wyposażona w tysiące kamer dziennych i nocnych, to także tysiące żołnierzy oraz funkcjonariuszy  i , którzy dniem i nocą strzegą naszego bezpieczeństwa.…  "
1798625047973855488,"Zatrzymanie żołnierzy za obronę granic Polski to zdrada. Działania Prokuratury wobec nich to wbicie im noża w plecy. Zarzuty powinni otrzymać nadgorliwi i tępi prokuratorzy, a ich polityczny nadzorca Bodnar - dymisję. #MuremZaPolskimMundurem "
1798452663769813248,"Żołnierze ryzykują życie dla naszego bezpieczeństwa, a władza ich za to karze. To jest nie do przyjęcia i nie do zrozumienia. Niszczą morale wojska i podkopują nasze bezpieczeństwo. #MuremZaPolskimMundurem "
1798420890390016256," ❗ ️Dramatyczna sytuacja! Minister Finansów przyznaje, że NFZ nie ma już pieniędzy na onkologię, czy leczenie dzieci!

Tymczasem w tym roku przekazano rekordową dotację ponad 3️⃣ mld złotych na media publiczne, których po nielegalnym przejęciu nikt nie ogląda. 

Wszyscy pamiętamy,…  "
1798359187325415936," ❗ To się już dzieje – Unia Europejska tworzy scentralizowane superpaństwo, przekazując kompetencje państw członkowskich Brukseli. To będzie miało fatalne skutki nie tylko dla Polski, ale dla całej Europy. Dlatego tak ważne jest, aby już w tę niedzielę zagłosować na Prawo i…  "
1798287107645202688, 🇵  🇱  Dziś razem z Prezydentem RP  omawialiśmy kwestie bezpieczeństwa i obrony granicy. Dziękuję za wsparcie Panie Prezydencie. 
1798047165471973632,"Frekwencja pokazuje, że PO staje się Partią Obciachu. Zero pozytywnego przekazu. Zero propozycji dla Polaków. Tylko czysta nienawiść i frustracja  👎  "
1797965652030034432, 🇵  🇱  Polska musi być niepodległa i suwerenna we wspólnocie suwerennych państw należących do Unii Europejskiej – m. in. o tym są te wybory do Parlamentu Europejskiego. 
1797910122196271360," 🇵  🇱  Inwestycje, takie jak nowa strzelnica w Zespole Szkół im. Władysława Tatarkiewicza w Radoryżu Smolanym cieszą szczególnie, bo oznaczają możliwość rozwoju młodzieży, która być może w przyszłości zasili szeregi formacji mundurowych broniących naszej Ojczyzny. Czuję dumę widząc…  "
1797592988652331520," 🇵  🇱  Zamość, dziękuję za spotkanie! Cieszy mnie duża frekwencja podczas naszych rozmów - to znak, że Polacy potrzebują zmian, że chcą lepszego życia dla siebie i swoich rodzin. "
1797526575149380096,Dziękuję Posłowi  za poparcie! 9 czerwca proszę o Państwa głos. Zwyciężymy  ✌ ️ 🇵  🇱  
1797338460254040576,Motor Lublin po 32 latach zagra w Ekstraklasie. Gratulacje  👏  👏  👏 
1797305963864551680," 🇵  🇱  Dobre spotkanie i bardzo dobre rozmowy z mieszkańcami Janowa Lubelskiego. Dajecie mi, drodzy mieszkańcy Lubelszczyzny, jeszcze większą siłę i motywację do walki o Polskę. Razem damy radę osiągnąć lepsze jutro dla naszej Ojczyzny! "
1797171736951112192," ❗ ️Rządy #Koalicja13grudnia to totalna improwizacja. To my stworzyliśmy solidne fundamenty do tego, by dalej budować silną i bezpieczną Polskę. Dzięki nam powstała zapora nie tylko na granicy z Białorusią, ale także i z Obwodem Królewieckim. Tymczasem Tarcza Wschód, kolejna…  "
1796934204220981504," 🇵  🇱  Bardzo się cieszę, że mogłem dziś w Teratynie, razem z b. Komendantem PSP gen. brygadierem  oraz z b. Komendantem Wojewódzkim PSP nadbrygadierem Grzegorzem Alinowskim i jego zastępcą st. brygadierem Tomaszem Podkańskim, uczestniczyć w tej pięknej uroczystości…  "
1796890681048211712," 🧑 ‍ 🚒  Uroczysta defilada po nadaniu nowego sztandaru Ochotniczej Straży Pożarnej w Teratynie  🇵  🇱 

 🤝   "
1796795696198098944," 🔴  Panie , na co Pan jeszcze czeka? Trzeba natychmiast podnieść stopień alarmowy w cyberprzestrzeni do CHARLIE-CRP. Oznacza to m. in. obowiązek wprowadzenia całodobowych dyżurów administratorów systemów kluczowych dla bezpieczeństwa państwa. Taki poziom ochrony…  "
1796456237703246080," 🔴  Rząd Donalda Tuska po pół roku jest droższy o prawie 40%, czyli o 70 mld zł. Tusk obiecywał tanie państwo, tymczasem jedną z pierwszych decyzji był zakup drogich limuzyn i zwiększenie liczby wiceministrów. Nie będzie za to pieniędzy na tarcze ochronne dla obywateli, tańszego…  "
1796212904326312192,"To dla mnie wielki honor i zaszczyt, że mam szansę być ambasadorem Ziemi Lubelskiej, ale w gruncie rzeczy także i całej Polski w przyszłej kadencji Parlamentu Europejskiego. Jednak żeby to się udało, żebym mógł walczyć o nasze polskie sprawy, bardzo proszę o Państwa głos w…  "
1796138519959593216," ❗ ️Donald Tusk znów sięga po pieniądze obywateli i znów zabierze najbiedniejszym. 14 emerytura będzie znacznie mniejsza, niż za czasów PiS i wyniesie tylko 1780,96 zł. Donalda Tuska nie interesuje los zwykłych Polaków. To Premier polskiej biedy, szczawiu i mirabelek. "
1796085476605997568,"Razem, wspólnie możemy zmienić Polskę na lepsze i zatrzymać ten niepokojący kierunek wprowadzany przez obecnych rządzących, kierunek zatracania polskości na rzecz unijnych interesów - jestem o tym przekonany, widząc jak licznie przybywacie na spotkania ze mną, tak jak wczoraj w…  "
1795817131524661248," ✔ ️ Bardzo dobre spotkanie z Klubem Inteligencji Katolickiej w Lublinie  👇 

Razem z Posłem  rozmawialiśmy o bezpieczeństwie Polski w Unii Europejskiej – bo o tym są te zbliżające się wybory. Musimy, jako kraj, pokazać charakter i przeciwstawić się tym szkodzącym decyzjom…  "
1795698836410904832," 🔴  Tylko kilka miesięcy zajęło im, aby zniszczyć to, co budowaliśmy latami. Największe polskie firmy tracą ogromne zyski, a niektóre już zaczęły przynosić straty. Donald Tusk i jego ludzie rujnują polską gospodarkę. Banda nierobów i nieudaczników. "
1795506263142392064," 👉  Represje ekipy Tuska nakładane na mnie i na  tylko nas umacniają. My się nie poddamy. Będziemy walczyć o Polskę wolną, suwerenną i bezpieczną. Wiele ludzi docenia moją postawę, tu na Lubelszczyźnie mam ogromne wsparcie od mieszkańców. 9 czerwca pójdźmy na wybory i…  "
1795452239965802496," 🇵  🇱  Dziś na targu w Parczewie razem z Panią Premier  rozmawialiśmy z mieszkańcami. Polacy obawiają się podwyżek cen energii, niekorzystnych efektów związanych z Zielonym Ładem i przyjęciem paktu migracyjnego. Rozmawiamy o realnych problemach Polaków, tak jak robiliśmy…  "
1795394104517419008," 🔴  Donald Tusk zapowiedział, że zamierza podjąć działania, aby otworzyć przejście graniczne z Białorusią w Bobrownikach. Będąc szefem MSWiA podjąłem decyzję o zamknięciu tego przejścia granicznego, aby wesprzeć opozycję na Białorusi i doprowadzić do wypuszczenia Andrzeja…  "
1795348096060416512,"Lubartów, dziękuję za bardzo dobre spotkanie! Dzięki tym wszystkim dobrym słowom, które słyszę od mieszkańców Lubelszczyzny, wiem, że możemy zwyciężyć. I ZWYCIĘŻYMY  ✌ ️ 🇵  🇱  "
1795141021707170048," 🤝  Europa się budzi, Prawica będzie wygrywała w wielu krajach. Dlatego bądźmy zmobilizowani. Będę gwarantem walki o wolną, suwerenną i niepodległą Polskę w Unii Europejskiej, bo Polacy chcą być w tej wspólnocie narodów, ale na zasadach wspólnego szacunku i poszanowania wzajemnych…  "
1794989035972186112," 🔴  Panie Premierze , czy w związku ze skandaliczną wypowiedzią Premiera Francji, który powiedział, że państwa Europy Wschodniej zgodziły się na przyjmowanie migrantów, tych, którzy przebywają we Francji, Pan również wyraził zgodę na to, żeby migranci byli relokowani u…  "
1794779658363318272," ❗ To jest kolejne uderzenie ekipy Tuska w demokrację  👇 
Wniosek o Trybunał Stanu dla Przewodniczącego Krajowej Rady Radiofonii i Telewizji to kolejne uderzenie w konstytucyjną, demokratyczną instytucję. Jest to też ingerencja w proces koncesyjny na multiplexie dotyczący telewizji…  "
1794657270241820928," 🧑 ‍ 🚒  Wielokrotnie to powtarzam, że OSP to formacja lokalnych bohaterów, którzy dbają o bezpieczeństwo mieszkańców i zawsze jako pierwsi pojawiają się na miejscu zdarzenia. Tak było i wczoraj, kiedy w drodze na spotkanie z OSP Siemień mijałem wypadek, w którego zabezpieczeniu brali…  "
1794384087228068352," 👉  Razem z Radosławem Sałatą, który był wójtem gminy Borki, odwiedziliśmy inwestycje, które zostały zbudowane za rządów Prawa i Sprawiedliwości. To dla mnie wielka satysfakcja, że mogłem wspierać wiele inwestycji lokalnych na Lubelszczyźnie, jak np. modernizację budynku Straży…  "
1794288318462451968," 🇵  🇱  Każda wizyta we Włodawie przypomina mi o bohaterach, którzy oddali życie dla naszej Ojczyzny, walcząc z komuną.

W 2008 r. Fundacja Pamiętamy, z którą blisko współpracowałem, zbudowała tu pomnik dla bohaterów por. Leona Taraszkiewicza „Jastrzębia” i jego brata ppor. Edwarda…  "
1794080740168089600," 🤝  Bardzo dobre, konstruktywne i merytoryczne spotkanie z mieszkańcami Bełżyc! Dziękuję za rozmowy i dobre słowa - razem możemy pokonać ten obecny, europejski nieład i budować silną Polskę  🇵  🇱  "
1794018576996692480," 👉  Jeszcze za naszych rządów udało się sprawić, że Czemierniki uzyskały prawa miejskie i otrzymały z rządowego wsparcia 5 mln zł na zmodernizowanie ujęcia wody. Bo rozwój całej Polski, nie tylko większych miast, to dla mnie priorytet! Serdecznie dziękuję Panu Burmistrzowi…  "
1793936673044058112,"4 czerwca 1992 r. miała miejsce ,,Nocna zmiana"", czyli obalenie rządu Jana Olszewskiego. To wtedy zawiązał się sojusz Donalda Tuska z komunistami. Celem było niedopuszczanie do lustracji oraz spór o rosyjskie bazy w Polsce. Co znamienne, było to poprzedzone wizytą Lecha Wałęsy w…  "
1793721577936220160,"Premier groźbą i szantażem próbuje wymusić poparcie wyborców. Kolejny przykład wykorzystania tematu bezpieczeństwa RP do partykularnych, partyjnych interesów. To styl rodem z autorytarnych reżimów. Tusk ciągnie Polskę na Wschód.

My inaczej zdobywamy poparcie. Zachęcamy Polaków…  "
1793568316667101696,Bezpieczeństwo Polski to dla mnie priorytet. Musimy mieć silną armię narodową i musimy kontrolować nasze granice. Polska nigdy nie zgodzi się na superpaństwo UE. Zbiurokratyzowana unijna armia będzie nieefektywna i nieskuteczna. Naszym militarnym sojuszem jest NATO. Nasza…  
1793339116228132864," ⚫ ️ Zmarł płk Witalis Skorupka ps. Orzeł – żołnierz Kedywu Armii Krajowej, dowódca plutonu w akcji „Burza”. Po wojnie Żołnierz Wyklęty.

Za swoją działalność dla Ojczyzny został skazany na śmierć przez komunistów. Ostatecznie wyrok śmierci został zmieniony na 10 lat więzienia.…  "
1793272103103353344," 🔴  Rosjanie na całym świecie ingerują w demokratyczne wybory i zawsze starają się spolaryzować społeczeństwo. , eskalując nienawiść i podsycając nastroje społeczne, wpisuje się dokładnie w cele Kremla. Działa w ten sposób na korzyść wroga. To podręcznikowe zachowanie…  "
1793237114055778560," 🇵  🇱  Zapraszam na otwarte spotkanie w Bełżycach - porozmawiajmy razem o sprawach regionu i Polski!

 🗓 ️ Kiedy: jutro (23.05) o godz. 18:00

 📍 Gdzie: Miejski Dom Kultury, ul. Tysiąclecia 26 "
1793189154106257920," 🔴  Premier  prezentujący siebie jako gwaranta bezpieczeństwa Polski i Polaków jest zupełnie niewiarygodny. To przecież właśnie Donald Tusk przez lata stał u boku europejskich elit, które dawały przyzwolenie Rosji na modernizację armii, wzmacnianie agresji oraz…  "
1792912698662891520," 👉  Rolnicy z pow. opolskiego ponieśli ogromne straty przez gradobicie, a wcześniej przymrozki. Wzywam rząd do natychmiastowego ogłoszenia stanu klęski żywiołowej i uruchomienia funduszy pomocowych. Państwo w takich sytuacjach powinno działać zdecydowanie i efektywnie.

 📑  Razem z…  "
