id,text_clean,text_clean_en
1839710503762903552,"Tego naprawdę trzeba wysłuchać ❗ ️Prezes Izby Karnej Sądu Najwyższego merytorycznie po prostu miażdży Bodnarowcow. Spokój i jakość argumentów jest dla każdego kto chce i umie słuchać porażająca. SSN Zbigniew Kapiński to prawnik, z którego podręcznika uczył się każdy adwokat i radca…  ",This really needs to be heard ❗️The President of the Criminal Chamber of the Supreme Court simply crushes the Bodnarovtsy. The calmness and quality of the arguments are stunning for anyone who is willing and able to listen. SSN Zbigniew Kapiński is a lawyer from whose textbook every lawyer and legal advisor learned…  
1839710188422533376,"A to dobre:) Bodnarowcy w sądach uzależniali swoje decyzje od wyroku SN, który miał być fundamentalny a kiedy przegrali uznali, że właściwie to oni… nie są sędziami  🤡  ","And that's good :) The Bodnarists in the courts made their decisions dependent on the Supreme Court's judgment, which was supposed to be fundamental, and when they lost, they decided that they were actually... not judges 🤡  "
1839709343182135552," Po 1) Nie wszystkich. Proponuję najpierw poczytać Konstytucję. Tak kończy się właśnie powtarzanie przekazów z biura PO. 
Po 2) Nie PiS, bo pierwsza KRS, po zmianach została powołana przez 3/5 głosów w Sejmie, którymi nie dysponowaliśmy. 
Po 3) Tych sędziów zamiast 3/5 Sejmu np. w… "," After 1) Not all of them. I suggest you read the Constitution first. This is how the repetition of messages from the PO office ends. 
2) Not PiS, because the first National Council of the Judiciary, after the changes, was appointed by 3/5 of the votes in the Sejm, which we did not have. 
3) These judges instead of 3/5 of the Sejm, e.g. in… "
1839680061298950400,Opinia prawna o tym co powinno być w ustawie jest wyżej niż zapis ustawowy…czyli gdybyś ktoś zapomniał o co chodziło w sprawie Prokuratora Krajowego 👇,The legal opinion on what should be included in the act is higher than the statutory provision... in case anyone forgot what the National Prosecutor's case was about 👇
1839674707160736000,"Bodnarowcy przyszli na rozprawę, brali w niej udział, ale po niekorzystnym wyroku uznali, że wydający go nie są sędziami i nie będą go przestrzegać. 
Każdy obywatel, który zrobił by tak samo poszedłby od razu siedzieć. Bo to sprawa takiej rangi czyli nielegalne zajęcie siłą…  ","The Bodnarists came to the hearing and took part in it, but after the unfavorable verdict they decided that those who issued it were not judges and would not abide by it. 
Any citizen who did the same would go to jail immediately. Because this is a matter of such importance, i.e. illegal seizure by force...  "
1839655484111847424,"Więc już prawomocnie. Bodnarowcy nielegalnie pozbawili posła wolności. To już stwierdzone przestępstwo, więc wszystkich neoprokuratorow z tzw. zespołu drugiego w przyszłości czekają długie wyroki. To prosta formalna sprawa. ","So it's final. The Bodnarists illegally deprived the envoy of his liberty. This is already a proven crime, so all neo-prosecutors from the so-called team two faces long sentences in the future. It's a simple formal matter. "
1839644408410747136,Sąd Najwyższy miażdży Bodnara!,The Supreme Court crushes Bodnar!
1839643612474212608,Dublet dziś ❗ ️ ❗ ️ ❗ ️,Double today ❗ ️ ❗ ️ ❗ ️
1839624306155757568,"Niech się Pan nie ośmiesza. Neodziennikarstwo 3RP.  Jeśli to, nie powołanie demokratycznie wybranego prezydenta a Pan będzie decydował kto jest sędzią to trzeba rozwiązać polskie państwo. 
Każdy dziennikarz, który powtarza tą debilną narrację Tuska, że powołanie na sędziego od…  ","Don't make fun of yourself. 3RP neo-journalism.  If this is not the appointment of a democratically elected president and you decide who is the judge, the Polish state should be dissolved. 
Every journalist who repeats Tusk's idiotic narrative that the appointment of a judge from...  "
1839616593719935232," ❗ ️Sąd Najwyższy właśnie stwierdził, że Prokutorem Krajowym jest Dariusz Barski. Panie Korneluk i cała ekipa bodnarowców: albo opuszczacie nielegalnie zajęty budynek Prokuratury Krajowej, albo przyjdzie czas, że opuścicie go w kajdankach. 
Specjalna konferencja prasowa w tej… "," ❗️The Supreme Court has just stated that Dariusz Barski is the National Prosecutor. Mr. Korneluk and the entire Bodnar team: either you leave the illegally occupied building of the National Prosecutor's Office, or the time will come when you will leave it in handcuffs. 
A special press conference in this… "
1839565130561942016,Ekipa Tuska. Najgorsze zarządzanie kryzysem powodziowym w Europie 👇,Tusk's team. The worst management of the flood crisis in Europe 👇
1839391224933069056,Jeden dzień w Polsce Tuska i 1000 osób na bruk przez ideologię klimatyczną 👇,"One day in Tusk's Poland and 1,000 people on the streets because of climate ideology 👇"
1839359684928844032,"Tusk uczynił z niej najważniejszą osobę od rzek w Polsce 👇 
Choć trzeba się z „ministrą” zgodzić, że mamy tu „kryzys” tylko raczej nie klimatyczny. ","Tusk made her the most important person on rivers in Poland 👇 
Although you have to agree with the ""minister"" that we have a ""crisis"" here, but probably not a climate one. "
1839358386691063808,A jak jest wajcha po niemiecku?,How do you say wajcha in German?
1839355042723430656,Eee tam. Jakby miał źle napisany statut to bym 9 m-cy siedzial. A to akurat demokracja walcząca.,"Err there. If the statute had been written incorrectly, I would have been imprisoned for 9 months. And this is a fighting democracy."
1839349530724339968,"Kolejna. Francuska ekspert Anca Ailincai, profesor prawa publicznego na Uniwersytecie Grenoble-Alpes w Centrum Badań Prawnych oraz członek Institut Universitaire de France sama z siebie w serwisie  rozjeżdża ekipa Bodnara za sprawę .
W…  ","Another one. French expert Anca Ailincai, professor of public law at the University of Grenoble-Alpes at the Center for Legal Research and member of the Institut Universitaire de France, single-handedly criticizes Bodnar's team for the case.
IN…  "
1839321911551242240,"Może nie miała informacji z zabiegu i nie badała  , ale za to konsultowała się czarnoksiężnikiem z OZ. ","Maybe she didn't have information about the procedure and didn't examine it, but she consulted a sorcerer from OZ. "
1838889588548681984,KONFERENCJA PRASOWA,PRESS CONFERENCE
1838877631346880512,"To są hieny! Minister  miał ciężką, 8-godzinną operację na otwartej klatce piersiowej, ostatniego dnia lutego. Ponad tydzień leżał potem na sali pooperacyjnej. Przez kolejny miesiąc musiał być pod stałą kontrolą lekarzy, ze szpitala w którym przeszedł operację. A oni…  ","These are hyenas! The minister had a difficult, 8-hour open chest surgery on the last day of February. He then lay in the recovery room for over a week. For the next month he had to be under constant supervision by doctors from the hospital where he underwent surgery. And they…  "
1838863037849030912,,#VALUE!
1838658328639229952,,#VALUE!
1838645448002740224,🥳,🥳
1838642599730479616,"Biegły stwierdził, że większość dokumentacji i badanie nie są mu potrzebne bo przecież on sam jak poseł Józefackuk czerpie moc i wiedzę z kamieni. ","The expert stated that he did not need most of the documentation and examination because he, like MP Józefackuk, draws power and knowledge from the stones. "
1838557958826865152,,#VALUE!
1838550262425792768,"W ramach „demokracji walczącej” pojawiło się nowe zjawisko. Badanie biegłego nie tylko bez dokumentacji medycznej, ale również bez żadnego badania. To po prostu najnowocześniejsza metoda na świecie. Jeszcze nieopatentowana. Lekarz łączy się z księżycem. Następnie Lord Vader łączy…  ","A new phenomenon has emerged within ""militant democracy"". An expert examination not only without medical documentation, but also without any examination. It is simply the most modern method in the world. Not yet patented. The doctor connects with the moon. Lord Vader then combines…  "
1838507589715329280,"Fala była silniejsza i zalała wiele miejscowości ponieważ nie opróżniono zbiorników, które przyjęłyby dużo wody. Oficjalne komunikaty rządowe przyznają, że nie opróżnili zbiorników ze względu na rekomendacje zielonych wariantów, którzy martwili się o … rybki  👇  ","The wave was stronger and flooded many towns because reservoirs that would have absorbed a lot of water had not been emptied. Official government announcements admit that they did not empty the tanks due to the recommendations of green variants, who were worried about... fish 👇  "
1838497793150730496,,#VALUE!
1838467595403411456,,#VALUE!
1838453164736934400,Tusk uczynił z niej najważniejszą osobę od rzek w Polsce 👇,Tusk made her the most important person on rivers in Poland 👇
1837891647910084864,"Już nawet ich ludzie zaczynają widzieć, że Tusk działa jak Putin 👇   ",Even their people are starting to see that Tusk acts like Putin 👇   
1837874071813378560,Dołożyli ostatnio tylko ok. 3 mld. To za mało bo psują się cięgle serwery.,They recently added only about PLN 3 billion. It's not enough because the servers keep crashing.
1836705997357744384,"Człowiek Tuska pisał do donosik do Komisji Europejskiej, że PiS chce budować zbiorniki retencyjne i w związku z tym ucierpią…krzewy ",Tusk's man wrote to the European Commission that PiS wants to build retention reservoirs and therefore... bushes will suffer. 
1836690696922615808," ❗ ️Edward Siarka , który jest też szefem Ochotniczych Straży Pożarnych w Małopolsce własnej mówił w  , że wiele OSP chce pomagać, ale administracja rządowa ich nie wykorzystuje. Te same sygnały mamy z innych rejonów. Tusk woli korzystać z niemieckiej pomocy.…  "," ❗️Edward Siarka, who is also the head of the Volunteer Fire Brigades in Małopolska, said that many Volunteer Fire Departments want to help, but the government administration does not use them. We have the same signals from other areas. Tusk prefers to use German help.…  "
1836687754052177920,UE wsypała Tuska 👇,The EU fired Tusk 👇
1836668071471370240,Występy Szczurka w TVP są wycenione wyżej niż pomoc powodzianom,Szczurek's appearances on TVP are valued higher than helping flood victims
1836504334638428672,Zobaczcie tych  🤬  👇  Ta powódź jest przez …paliwa kopalne. Jeżeli ta sprawa nas jako narodu nie nauczy jak traktować zielonych wariatów albo obcych agentów to jeszcze więcej ludzi będzie cierpieć.,"Check out these 🤬 👇 This flood is caused by... fossil fuels. If this case does not teach us as a nation how to treat green lunatics or foreign agents, even more people will suffer."
1836399280996712704,"UE nie ma żadnych kompetencji do zajmowania się Polską, jednak trzeba pokazywać ich hipokryzję.  Dziś zrobili debatę o „zwalczaniu przestępczości zorganizowanej” więc musieli usłyszeć o gangu „uśmiechniętych”  👇  ","The EU has no competences to deal with Poland, but their hypocrisy must be exposed.  Today they had a debate on ""fighting organized crime"" so they must have heard about the ""smiling"" gang 👇  "
